DEPTH,BS,CALI,DENS,DRHO,DTC,GR,NEUT,RESD,RESM,SP
M,IN,IN,G/C3,G/C3,US/F,GAPI,V/V,OHMM,OHMM,MV
58.0644,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
58.2168,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
58.3692,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
58.5216,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
58.674,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
58.8264,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
58.9788,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
59.1312,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
59.2836,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
59.436,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
59.5884,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
59.7408,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
59.8932,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
60.0456,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
60.198,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
60.3504,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
60.5028,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
60.6552,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
60.8076,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
60.96,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
61.1124,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
61.2648,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
61.4172,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
61.5696,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
61.722,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
61.8744,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
62.0268,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
62.1792,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
62.3316,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
62.484,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
62.6364,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
62.7888,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
62.9412,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
63.0936,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
63.246,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
63.3984,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
63.5508,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
63.7032,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
63.8556,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
64.008,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
64.1604,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
64.3128,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
64.4652,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
64.6176,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
64.77,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
64.9224,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
65.0748,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
65.2272,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
65.3796,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
65.532,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
65.6844,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
65.8368,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
65.9892,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
66.1416,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
66.294,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
66.4464,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
66.5988,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
66.7512,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
66.9036,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
67.056,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
67.2084,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
67.3608,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
67.5132,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
67.6656,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
67.818,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
67.9704,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
68.1228,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
68.2752,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
68.4276,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
68.58,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
68.7324,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
68.8848,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
69.0372,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
69.1896,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
69.342,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
69.4944,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
69.6468,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
69.7992,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
69.9516,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
70.104,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
70.2564,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
70.4088,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
70.5612,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
70.7136,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
70.866,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
71.0184,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
71.1708,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
71.3232,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
71.4756,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
71.628,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
71.7804,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
71.9328,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
72.0852,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
72.2376,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
72.39,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
72.5424,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
72.6948,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
72.8472,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
72.9996,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
73.152,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
73.3044,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
73.4568,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
73.6092,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
73.7616,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
73.914,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
74.0664,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
74.2188,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
74.3712,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
74.5236,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
74.676,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
74.8284,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
74.9808,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
75.1332,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
75.2856,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
75.438,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
75.5904,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
75.7428,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
75.8952,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
76.0476,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
76.2,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
76.3524,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
76.5048,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
76.6572,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
76.8096,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
76.962,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
77.1144,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
77.2668,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
77.4192,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
77.5716,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
77.724,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
77.8764,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
78.0288,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
78.1812,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
78.3336,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
78.486,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
78.6384,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
78.7908,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
78.9432,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
79.0956,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
79.248,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
79.4004,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
79.5528,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
79.7052,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
79.8576,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
80.01,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
80.1624,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
80.3148,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
80.4672,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
80.6196,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
80.772,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
80.9244,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
81.0768,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
81.2292,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
81.3816,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
81.534,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
81.6864,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
81.8388,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
81.9912,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
82.1436,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
82.296,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
82.4484,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
82.6008,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
82.7532,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
82.9056,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
83.058,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
83.2104,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
83.3628,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
83.5152,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
83.6676,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
83.82,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
83.9724,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
84.1248,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
84.2772,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
84.4296,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
84.582,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
84.7344,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
84.8868,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
85.0392,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
85.1916,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
85.344,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
85.4964,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
85.6488,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
85.8012,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
85.9536,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
86.106,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
86.2584,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
86.4108,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
86.5632,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
86.7156,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
86.868,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
87.0204,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
87.1728,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
87.3252,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
87.4776,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
87.63,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
87.7824,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
87.9348,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
88.0872,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
88.2396,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
88.392,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
88.5444,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
88.6968,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
88.8492,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
89.0016,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
89.154,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
89.3064,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
89.4588,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
89.6112,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
89.7636,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
89.916,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
90.0684,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
90.2208,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
90.3732,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
90.5256,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
90.678,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
90.8304,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
90.9828,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
91.1352,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
91.2876,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
91.44,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
91.5924,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
91.7448,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
91.8972,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
92.0496,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
92.202,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
92.3544,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
92.5068,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
92.6592,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
92.8116,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
92.964,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
93.1164,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
93.2688,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
93.4212,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
93.5736,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
93.726,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
93.8784,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
94.0308,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
94.1832,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
94.3356,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
94.488,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
94.6404,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
94.7928,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
94.9452,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
95.0976,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
95.25,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
95.4024,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
95.5548,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
95.7072,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
95.8596,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
96.012,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
96.1644,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
96.3168,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
96.4692,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
96.6216,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
96.774,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
96.9264,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
97.0788,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
97.2312,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
97.3836,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
97.536,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
97.6884,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
97.8408,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
97.9932,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
98.1456,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
98.298,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
98.4504,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
98.6028,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
98.7552,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
98.9076,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
99.06,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
99.2124,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
99.3648,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
99.5172,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
99.6696,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
99.822,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
99.9744,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
100.1268,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
100.2792,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
100.4316,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
100.584,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
100.7364,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
100.8888,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
101.0412,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
101.1936,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
101.346,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
101.4984,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
101.6508,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
101.8032,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
101.9556,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
102.108,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
102.2604,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
102.4128,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
102.5652,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
102.7176,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
102.87,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
103.0224,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
103.1748,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
103.3272,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
103.4796,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
103.632,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
103.7844,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
103.9368,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
104.0892,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
104.2416,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
104.394,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
104.5464,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
104.6988,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
104.8512,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
105.0036,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
105.156,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
105.3084,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
105.4608,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
105.6132,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
105.7656,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
105.918,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
106.0704,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
106.2228,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
106.3752,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
106.5276,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
106.68,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
106.8324,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
106.9848,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
107.1372,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
107.2896,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
107.442,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
107.5944,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
107.7468,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
107.8992,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
108.0516,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
108.204,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
108.3564,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
108.5088,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
108.6612,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
108.8136,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
108.966,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
109.1184,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
109.2708,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
109.4232,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
109.5756,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
109.728,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
109.8804,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
110.0328,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
110.1852,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
110.3376,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
110.49,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
110.6424,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
110.7948,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
110.9472,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
111.0996,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
111.252,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
111.4044,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
111.5568,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
111.7092,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
111.8616,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
112.014,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
112.1664,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
112.3188,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
112.4712,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
112.6236,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
112.776,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
112.9284,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
113.0808,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
113.2332,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
113.3856,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
113.538,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
113.6904,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
113.8428,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
113.9952,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
114.1476,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
114.3,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
114.4524,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
114.6048,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
114.7572,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
114.9096,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
115.062,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
115.2144,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
115.3668,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
115.5192,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
115.6716,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
115.824,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
115.9764,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
116.1288,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
116.2812,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
116.4336,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
116.586,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
116.7384,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
116.8908,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
117.0432,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
